portfolioRefCode;currencyCode;accountNo;cashAccountName;refCode;iban
nt10840;TL;753916;N10840;N-11341;
nt10841;TL;753917;N10841;N-11342;
nt10842;TL;753918;N10842;N-11343;
nt10843;TL;753919;N10843;N-11344;
nt10844;TL;753920;N10844;N-11345;
nt10845;TL;753921;N10845;N-11346;
nt10846;TL;753922;N10846;N-11347;
nt10847;TL;753923;N10847;N-11348;
nt10848;TL;753924;N10848;N-11349;
nt10849;TL;753925;N10849;N-11350;
nt10850;TL;753926;N10850;N-11351;
nt10851;TL;753927;N10851;N-11352;
nt10852;TL;753928;N10852;N-11353;
nt10853;TL;753929;N10853;N-11354;
nt10854;TL;753930;N10854;N-11355;
nt10855;TL;753931;N10855;N-11356;
nt10856;TL;753932;N10856;N-11357;
nt10857;TL;753933;N10857;N-11358;
nt10858;TL;753934;N10858;N-11359;
nt10859;TL;753935;N10859;N-11360;
nt10860;TL;753936;N10860;N-11361;
nt10861;TL;753937;N10861;N-11362;
nt10862;TL;753938;N10862;N-11363;
nt10863;TL;753939;N10863;N-11364;
nt10864;TL;753940;N10864;N-11365;
nt10865;TL;753941;N10865;N-11366;
nt10866;TL;753942;N10866;N-11367;
nt10867;TL;753943;N10867;N-11368;
nt10868;TL;753944;N10868;N-11369;
nt10869;TL;753945;N10869;N-11370;
nt10870;TL;753946;N10870;N-11371;
nt10871;TL;753947;N10871;N-11372;
nt10872;TL;753948;N10872;N-11373;
nt10873;TL;753949;N10873;N-11374;
nt10874;TL;753950;N10874;N-11375;
nt10875;TL;753951;N10875;N-11376;
nt10876;TL;753952;N10876;N-11377;
nt10877;TL;753953;N10877;N-11378;
nt10878;TL;753954;N10878;N-11379;
nt10879;TL;753955;N10879;N-11380;
nt10880;TL;753956;N10880;N-11381;
nt10881;TL;753957;N10881;N-11382;
nt10882;TL;753958;N10882;N-11383;
nt10883;TL;753959;N10883;N-11384;
nt10884;TL;753960;N10884;N-11385;
nt10885;TL;753961;N10885;N-11386;
nt10886;TL;753962;N10886;N-11387;
nt10887;TL;753963;N10887;N-11388;
nt10888;TL;753964;N10888;N-11389;
nt10889;TL;753965;N10889;N-11390;
nt10890;TL;753966;N10890;N-11391;
nt10891;TL;753967;N10891;N-11392;
nt10892;TL;753968;N10892;N-11393;
nt10893;TL;753969;N10893;N-11394;
nt10894;TL;753970;N10894;N-11395;
nt10895;TL;753971;N10895;N-11396;
nt10896;TL;753972;N10896;N-11397;
nt10897;TL;753973;N10897;N-11398;
nt10898;TL;753974;N10898;N-11399;
nt10899;TL;753975;N10899;N-11400;
nt10900;TL;753976;N10900;N-11401;
nt10901;TL;753977;N10901;N-11402;
nt10902;TL;753978;N10902;N-11403;
nt10903;TL;753979;N10903;N-11404;
nt10904;TL;753980;N10904;N-11405;
nt10905;TL;753981;N10905;N-11406;
nt10906;TL;753982;N10906;N-11407;
nt10907;TL;753983;N10907;N-11408;
nt10908;TL;753984;N10908;N-11409;
nt10909;TL;753985;N10909;N-11410;
nt10910;TL;753986;N10910;N-11411;
nt10911;TL;753987;N10911;N-11412;
nt10912;TL;753988;N10912;N-11413;
nt10913;TL;753989;N10913;N-11414;
nt10914;TL;753990;N10914;N-11415;
nt10915;TL;753991;N10915;N-11416;
nt10916;TL;753992;N10916;N-11417;
nt10917;TL;753993;N10917;N-11418;
nt10918;TL;753994;N10918;N-11419;
nt10919;TL;753995;N10919;N-11420;
nt10920;TL;753996;N10920;N-11421;
nt10921;TL;753997;N10921;N-11422;
nt10922;TL;753998;N10922;N-11423;
nt10923;TL;753999;N10923;N-11424;
nt10924;TL;754000;N10924;N-11425;
nt10925;TL;754001;N10925;N-11426;
nt10926;TL;754002;N10926;N-11427;
nt10927;TL;754003;N10927;N-11428;
nt10928;TL;754004;N10928;N-11429;
nt10929;TL;754005;N10929;N-11430;
nt10930;TL;754006;N10930;N-11431;
nt10931;TL;754007;N10931;N-11432;
nt10932;TL;754008;N10932;N-11433;
nt10933;TL;754009;N10933;N-11434;
nt10934;TL;754010;N10934;N-11435;
nt10935;TL;754011;N10935;N-11436;
nt10936;TL;754012;N10936;N-11437;
nt10937;TL;754013;N10937;N-11438;
nt10938;TL;754014;N10938;N-11439;
nt10939;TL;754015;N10939;N-11440;
nt10940;TL;754016;N10940;N-11441;
nt10941;TL;754017;N10941;N-11442;
nt10942;TL;754018;N10942;N-11443;
nt10943;TL;754019;N10943;N-11444;
nt10944;TL;754020;N10944;N-11445;
nt10945;TL;754021;N10945;N-11446;
nt10946;TL;754022;N10946;N-11447;
nt10947;TL;754023;N10947;N-11448;
nt10948;TL;754024;N10948;N-11449;
nt10949;TL;754025;N10949;N-11450;
nt10950;TL;754026;N10950;N-11451;
nt10951;TL;754027;N10951;N-11452;
nt10952;TL;754028;N10952;N-11453;
nt10953;TL;754029;N10953;N-11454;
nt10954;TL;754030;N10954;N-11455;
nt10955;TL;754031;N10955;N-11456;
nt10956;TL;754032;N10956;N-11457;
nt10957;TL;754033;N10957;N-11458;
nt10958;TL;754034;N10958;N-11459;
nt10959;TL;754035;N10959;N-11460;
nt10960;TL;754036;N10960;N-11461;
nt10961;TL;754037;N10961;N-11462;
nt10962;TL;754038;N10962;N-11463;
nt10963;TL;754039;N10963;N-11464;
nt10964;TL;754040;N10964;N-11465;
nt10965;TL;754041;N10965;N-11466;
nt10966;TL;754042;N10966;N-11467;
nt10967;TL;754043;N10967;N-11468;
nt10968;TL;754044;N10968;N-11469;
nt10969;TL;754045;N10969;N-11470;
nt10970;TL;754046;N10970;N-11471;
nt10971;TL;754047;N10971;N-11472;
nt10972;TL;754048;N10972;N-11473;
nt10973;TL;754049;N10973;N-11474;
nt10974;TL;754050;N10974;N-11475;
nt10975;TL;754051;N10975;N-11476;
nt10976;TL;754052;N10976;N-11477;
nt10977;TL;754053;N10977;N-11478;
nt10978;TL;754054;N10978;N-11479;
nt10979;TL;754055;N10979;N-11480;
nt10980;TL;754056;N10980;N-11481;
nt10981;TL;754057;N10981;N-11482;
nt10982;TL;754058;N10982;N-11483;
nt10983;TL;754059;N10983;N-11484;
nt10984;TL;754060;N10984;N-11485;
nt10985;TL;754061;N10985;N-11486;
nt10986;TL;754062;N10986;N-11487;
nt10987;TL;754063;N10987;N-11488;
nt10988;TL;754064;N10988;N-11489;
nt10989;TL;754065;N10989;N-11490;
nt10990;TL;754066;N10990;N-11491;
nt10991;TL;754067;N10991;N-11492;
nt10992;TL;754068;N10992;N-11493;
nt10993;TL;754069;N10993;N-11494;
nt10994;TL;754070;N10994;N-11495;
nt10995;TL;754071;N10995;N-11496;
nt10996;TL;754072;N10996;N-11497;
nt10997;TL;754073;N10997;N-11498;
nt10998;TL;754074;N10998;N-11499;
nt10999;TL;754075;N10999;N-11500;
nt11000;TL;754076;N11000;N-11501;
nt11001;TL;754077;N11001;N-11502;
nt11002;TL;754078;N11002;N-11503;
nt11003;TL;754079;N11003;N-11504;
nt11004;TL;754080;N11004;N-11505;
nt11005;TL;754081;N11005;N-11506;
nt11006;TL;754082;N11006;N-11507;
nt11007;TL;754083;N11007;N-11508;
nt11008;TL;754084;N11008;N-11509;
nt11009;TL;754085;N11009;N-11510;
nt11010;TL;754086;N11010;N-11511;
nt11011;TL;754087;N11011;N-11512;
nt11012;TL;754088;N11012;N-11513;
nt11013;TL;754089;N11013;N-11514;
nt11014;TL;754090;N11014;N-11515;
nt11015;TL;754091;N11015;N-11516;
nt11016;TL;754092;N11016;N-11517;
nt11017;TL;754093;N11017;N-11518;
nt11018;TL;754094;N11018;N-11519;
nt11019;TL;754095;N11019;N-11520;
nt11020;TL;754096;N11020;N-11521;
nt11021;TL;754097;N11021;N-11522;
nt11022;TL;754098;N11022;N-11523;
nt11023;TL;754099;N11023;N-11524;
nt11024;TL;754100;N11024;N-11525;
nt11025;TL;754101;N11025;N-11526;
nt11026;TL;754102;N11026;N-11527;
nt11027;TL;754103;N11027;N-11528;
nt11028;TL;754104;N11028;N-11529;
nt11029;TL;754105;N11029;N-11530;
nt11030;TL;754106;N11030;N-11531;
nt11031;TL;754107;N11031;N-11532;
nt11032;TL;754108;N11032;N-11533;
nt11033;TL;754109;N11033;N-11534;
nt11034;TL;754110;N11034;N-11535;
nt11035;TL;754111;N11035;N-11536;
nt11036;TL;754112;N11036;N-11537;
nt11037;TL;754113;N11037;N-11538;
nt11038;TL;754114;N11038;N-11539;
nt11039;TL;754115;N11039;N-11540;
nt11040;TL;754116;N11040;N-11541;
nt11041;TL;754117;N11041;N-11542;
nt11042;TL;754118;N11042;N-11543;
nt11043;TL;754119;N11043;N-11544;
nt11044;TL;754120;N11044;N-11545;
nt11045;TL;754121;N11045;N-11546;
nt11046;TL;754122;N11046;N-11547;
nt11047;TL;754123;N11047;N-11548;
nt11048;TL;754124;N11048;N-11549;
nt11049;TL;754125;N11049;N-11550;
nt11050;TL;754126;N11050;N-11551;
nt11051;TL;754127;N11051;N-11552;
nt11052;TL;754128;N11052;N-11553;
nt11053;TL;754129;N11053;N-11554;
nt11054;TL;754130;N11054;N-11555;
nt11055;TL;754131;N11055;N-11556;
nt11056;TL;754132;N11056;N-11557;
nt11057;TL;754133;N11057;N-11558;
nt11058;TL;754134;N11058;N-11559;
nt11059;TL;754135;N11059;N-11560;
nt11060;TL;754136;N11060;N-11561;
nt11061;TL;754137;N11061;N-11562;
nt11062;TL;754138;N11062;N-11563;
nt11063;TL;754139;N11063;N-11564;
nt11064;TL;754140;N11064;N-11565;
nt11065;TL;754141;N11065;N-11566;
nt11066;TL;754142;N11066;N-11567;
nt11067;TL;754143;N11067;N-11568;
nt11068;TL;754144;N11068;N-11569;
nt11069;TL;754145;N11069;N-11570;
nt11070;TL;754146;N11070;N-11571;
nt11071;TL;754147;N11071;N-11572;
nt11072;TL;754148;N11072;N-11573;
nt11073;TL;754149;N11073;N-11574;
nt11074;TL;754150;N11074;N-11575;
nt11075;TL;754151;N11075;N-11576;
nt11076;TL;754152;N11076;N-11577;
nt11077;TL;754153;N11077;N-11578;
nt11078;TL;754154;N11078;N-11579;
nt11079;TL;754155;N11079;N-11580;
nt11080;TL;754156;N11080;N-11581;
nt11081;TL;754157;N11081;N-11582;
nt11082;TL;754158;N11082;N-11583;
nt11083;TL;754159;N11083;N-11584;
nt11084;TL;754160;N11084;N-11585;
nt11085;TL;754161;N11085;N-11586;
nt11086;TL;754162;N11086;N-11587;
nt11087;TL;754163;N11087;N-11588;
nt11088;TL;754164;N11088;N-11589;
nt11089;TL;754165;N11089;N-11590;
nt11090;TL;754166;N11090;N-11591;
nt11091;TL;754167;N11091;N-11592;
nt11092;TL;754168;N11092;N-11593;
nt11093;TL;754169;N11093;N-11594;
nt11094;TL;754170;N11094;N-11595;
nt11095;TL;754171;N11095;N-11596;
nt11096;TL;754172;N11096;N-11597;
nt11097;TL;754173;N11097;N-11598;
nt11098;TL;754174;N11098;N-11599;
nt11099;TL;754175;N11099;N-11600;
nt11100;TL;754176;N11100;N-11601;
nt11101;TL;754177;N11101;N-11602;
nt11102;TL;754178;N11102;N-11603;
nt11103;TL;754179;N11103;N-11604;
nt11104;TL;754180;N11104;N-11605;
nt11105;TL;754181;N11105;N-11606;
nt11106;TL;754182;N11106;N-11607;
nt11107;TL;754183;N11107;N-11608;
nt11108;TL;754184;N11108;N-11609;
nt11109;TL;754185;N11109;N-11610;
nt11110;TL;754186;N11110;N-11611;
nt11111;TL;754187;N11111;N-11612;
nt11112;TL;754188;N11112;N-11613;
nt11113;TL;754189;N11113;N-11614;
nt11114;TL;754190;N11114;N-11615;
nt11115;TL;754191;N11115;N-11616;
nt11116;TL;754192;N11116;N-11617;
nt11117;TL;754193;N11117;N-11618;
nt11118;TL;754194;N11118;N-11619;
nt11119;TL;754195;N11119;N-11620;
nt11120;TL;754196;N11120;N-11621;
nt11121;TL;754197;N11121;N-11622;
nt11122;TL;754198;N11122;N-11623;
nt11123;TL;754199;N11123;N-11624;
nt11124;TL;754200;N11124;N-11625;
nt11125;TL;754201;N11125;N-11626;
nt11126;TL;754202;N11126;N-11627;
nt11127;TL;754203;N11127;N-11628;
nt11128;TL;754204;N11128;N-11629;
nt11129;TL;754205;N11129;N-11630;
nt11130;TL;754206;N11130;N-11631;
nt11131;TL;754207;N11131;N-11632;
nt11132;TL;754208;N11132;N-11633;
nt11133;TL;754209;N11133;N-11634;
nt11134;TL;754210;N11134;N-11635;
nt11135;TL;754211;N11135;N-11636;
nt11136;TL;754212;N11136;N-11637;
nt11137;TL;754213;N11137;N-11638;
nt11138;TL;754214;N11138;N-11639;
nt11139;TL;754215;N11139;N-11640;
nt11140;TL;754216;N11140;N-11641;
nt11141;TL;754217;N11141;N-11642;
nt11142;TL;754218;N11142;N-11643;
nt11143;TL;754219;N11143;N-11644;
nt11144;TL;754220;N11144;N-11645;
nt11145;TL;754221;N11145;N-11646;
nt11146;TL;754222;N11146;N-11647;
nt11147;TL;754223;N11147;N-11648;
nt11148;TL;754224;N11148;N-11649;
nt11149;TL;754225;N11149;N-11650;
nt11150;TL;754226;N11150;N-11651;
nt11151;TL;754227;N11151;N-11652;
nt11152;TL;754228;N11152;N-11653;
nt11153;TL;754229;N11153;N-11654;
nt11154;TL;754230;N11154;N-11655;
nt11155;TL;754231;N11155;N-11656;
nt11156;TL;754232;N11156;N-11657;
nt11157;TL;754233;N11157;N-11658;
nt11158;TL;754234;N11158;N-11659;
nt11159;TL;754235;N11159;N-11660;
nt11160;TL;754236;N11160;N-11661;
nt11161;TL;754237;N11161;N-11662;
nt11162;TL;754238;N11162;N-11663;
nt11163;TL;754239;N11163;N-11664;
nt11164;TL;754240;N11164;N-11665;
nt11165;TL;754241;N11165;N-11666;
nt11166;TL;754242;N11166;N-11667;
nt11167;TL;754243;N11167;N-11668;
nt11168;TL;754244;N11168;N-11669;
nt11169;TL;754245;N11169;N-11670;
nt11170;TL;754246;N11170;N-11671;
nt11171;TL;754247;N11171;N-11672;
nt11172;TL;754248;N11172;N-11673;
nt11173;TL;754249;N11173;N-11674;
nt11174;TL;754250;N11174;N-11675;
nt11175;TL;754251;N11175;N-11676;
nt11176;TL;754252;N11176;N-11677;
nt11177;TL;754253;N11177;N-11678;
nt11178;TL;754254;N11178;N-11679;
nt11179;TL;754255;N11179;N-11680;
nt11180;TL;754256;N11180;N-11681;
nt11181;TL;754257;N11181;N-11682;
nt11182;TL;754258;N11182;N-11683;
nt11183;TL;754259;N11183;N-11684;
nt11184;TL;754260;N11184;N-11685;
nt11185;TL;754261;N11185;N-11686;
nt11186;TL;754262;N11186;N-11687;
nt11187;TL;754263;N11187;N-11688;
nt11188;TL;754264;N11188;N-11689;
nt11189;TL;754265;N11189;N-11690;
nt11190;TL;754266;N11190;N-11691;
nt11191;TL;754267;N11191;N-11692;
nt11192;TL;754268;N11192;N-11693;
nt11193;TL;754269;N11193;N-11694;
nt11194;TL;754270;N11194;N-11695;
nt11195;TL;754271;N11195;N-11696;
nt11196;TL;754272;N11196;N-11697;
nt11197;TL;754273;N11197;N-11698;
nt11198;TL;754274;N11198;N-11699;
nt11199;TL;754275;N11199;N-11700;
nt11200;TL;754276;N11200;N-11701;
nt11201;TL;754277;N11201;N-11702;
nt11202;TL;754278;N11202;N-11703;
nt11203;TL;754279;N11203;N-11704;
nt11204;TL;754280;N11204;N-11705;
nt11205;TL;754281;N11205;N-11706;
nt11206;TL;754282;N11206;N-11707;
nt11207;TL;754283;N11207;N-11708;
nt11208;TL;754284;N11208;N-11709;
nt11209;TL;754285;N11209;N-11710;
nt11210;TL;754286;N11210;N-11711;
nt11211;TL;754287;N11211;N-11712;
nt11212;TL;754288;N11212;N-11713;
nt11213;TL;754289;N11213;N-11714;
nt11214;TL;754290;N11214;N-11715;
nt11215;TL;754291;N11215;N-11716;
nt11216;TL;754292;N11216;N-11717;
nt11217;TL;754293;N11217;N-11718;
nt11218;TL;754294;N11218;N-11719;
nt11219;TL;754295;N11219;N-11720;
nt11220;TL;754296;N11220;N-11721;
nt11221;TL;754297;N11221;N-11722;
nt11222;TL;754298;N11222;N-11723;
nt11223;TL;754299;N11223;N-11724;
nt11224;TL;754300;N11224;N-11725;
nt11225;TL;754301;N11225;N-11726;
nt11226;TL;754302;N11226;N-11727;
nt11227;TL;754303;N11227;N-11728;
nt11228;TL;754304;N11228;N-11729;
nt11229;TL;754305;N11229;N-11730;
nt11230;TL;754306;N11230;N-11731;
nt11231;TL;754307;N11231;N-11732;
nt11232;TL;754308;N11232;N-11733;
nt11233;TL;754309;N11233;N-11734;
nt11234;TL;754310;N11234;N-11735;
nt11235;TL;754311;N11235;N-11736;
nt11236;TL;754312;N11236;N-11737;
nt11237;TL;754313;N11237;N-11738;
nt11238;TL;754314;N11238;N-11739;
nt11239;TL;754315;N11239;N-11740;
nt11240;TL;754316;N11240;N-11741;
nt11241;TL;754317;N11241;N-11742;
nt11242;TL;754318;N11242;N-11743;
nt11243;TL;754319;N11243;N-11744;
nt11244;TL;754320;N11244;N-11745;
nt11245;TL;754321;N11245;N-11746;
nt11246;TL;754322;N11246;N-11747;
nt11247;TL;754323;N11247;N-11748;
nt11248;TL;754324;N11248;N-11749;
nt11249;TL;754325;N11249;N-11750;
nt11250;TL;754326;N11250;N-11751;
nt11251;TL;754327;N11251;N-11752;
nt11252;TL;754328;N11252;N-11753;
nt11253;TL;754329;N11253;N-11754;
nt11254;TL;754330;N11254;N-11755;
nt11255;TL;754331;N11255;N-11756;
nt11256;TL;754332;N11256;N-11757;
nt11257;TL;754333;N11257;N-11758;
nt11258;TL;754334;N11258;N-11759;
nt11259;TL;754335;N11259;N-11760;
nt11260;TL;754336;N11260;N-11761;
nt11261;TL;754337;N11261;N-11762;
nt11262;TL;754338;N11262;N-11763;
nt11263;TL;754339;N11263;N-11764;
nt11264;TL;754340;N11264;N-11765;
nt11265;TL;754341;N11265;N-11766;
nt11266;TL;754342;N11266;N-11767;
nt11267;TL;754343;N11267;N-11768;
nt11268;TL;754344;N11268;N-11769;
nt11269;TL;754345;N11269;N-11770;
nt11270;TL;754346;N11270;N-11771;
nt11271;TL;754347;N11271;N-11772;
nt11272;TL;754348;N11272;N-11773;
nt11273;TL;754349;N11273;N-11774;
nt11274;TL;754350;N11274;N-11775;
nt11275;TL;754351;N11275;N-11776;
nt11276;TL;754352;N11276;N-11777;
nt11277;TL;754353;N11277;N-11778;
nt11278;TL;754354;N11278;N-11779;
nt11279;TL;754355;N11279;N-11780;
nt11280;TL;754356;N11280;N-11781;
nt11281;TL;754357;N11281;N-11782;
nt11282;TL;754358;N11282;N-11783;
nt11283;TL;754359;N11283;N-11784;
nt11284;TL;754360;N11284;N-11785;
nt11285;TL;754361;N11285;N-11786;
nt11286;TL;754362;N11286;N-11787;
nt11287;TL;754363;N11287;N-11788;
nt11288;TL;754364;N11288;N-11789;
nt11289;TL;754365;N11289;N-11790;
nt11290;TL;754366;N11290;N-11791;
nt11291;TL;754367;N11291;N-11792;
nt11292;TL;754368;N11292;N-11793;
nt11293;TL;754369;N11293;N-11794;
nt11294;TL;754370;N11294;N-11795;
nt11295;TL;754371;N11295;N-11796;
nt11296;TL;754372;N11296;N-11797;
nt11297;TL;754373;N11297;N-11798;
nt11298;TL;754374;N11298;N-11799;
nt11299;TL;754375;N11299;N-11800;
nt11300;TL;754376;N11300;N-11801;
nt11301;TL;754377;N11301;N-11802;
nt11302;TL;754378;N11302;N-11803;
nt11303;TL;754379;N11303;N-11804;
nt11304;TL;754380;N11304;N-11805;
nt11305;TL;754381;N11305;N-11806;
nt11306;TL;754382;N11306;N-11807;
nt11307;TL;754383;N11307;N-11808;
nt11308;TL;754384;N11308;N-11809;
nt11309;TL;754385;N11309;N-11810;
nt11310;TL;754386;N11310;N-11811;
nt11311;TL;754387;N11311;N-11812;
nt11312;TL;754388;N11312;N-11813;
nt11313;TL;754389;N11313;N-11814;
nt11314;TL;754390;N11314;N-11815;
nt11315;TL;754391;N11315;N-11816;
nt11316;TL;754392;N11316;N-11817;
nt11317;TL;754393;N11317;N-11818;
nt11318;TL;754394;N11318;N-11819;
nt11319;TL;754395;N11319;N-11820;
nt11320;TL;754396;N11320;N-11821;
nt11321;TL;754397;N11321;N-11822;
nt11322;TL;754398;N11322;N-11823;
nt11323;TL;754399;N11323;N-11824;
nt11324;TL;754400;N11324;N-11825;
nt11325;TL;754401;N11325;N-11826;
nt11326;TL;754402;N11326;N-11827;
nt11327;TL;754403;N11327;N-11828;
nt11328;TL;754404;N11328;N-11829;
nt11329;TL;754405;N11329;N-11830;
nt11330;TL;754406;N11330;N-11831;
nt11331;TL;754407;N11331;N-11832;
nt11332;TL;754408;N11332;N-11833;
nt11333;TL;754409;N11333;N-11834;
nt11334;TL;754410;N11334;N-11835;
nt11335;TL;754411;N11335;N-11836;
nt11336;TL;754412;N11336;N-11837;
nt11337;TL;754413;N11337;N-11838;
nt11338;TL;754414;N11338;N-11839;
nt11339;TL;754415;N11339;N-11840;
nt11340;TL;754416;N11340;N-11841;
nt11341;TL;754417;N11341;N-11842;
nt11342;TL;754418;N11342;N-11843;
nt11343;TL;754419;N11343;N-11844;
nt11344;TL;754420;N11344;N-11845;
nt11345;TL;754421;N11345;N-11846;
nt11346;TL;754422;N11346;N-11847;
nt11347;TL;754423;N11347;N-11848;
nt11348;TL;754424;N11348;N-11849;
nt11349;TL;754425;N11349;N-11850;
nt11350;TL;754426;N11350;N-11851;
nt11351;TL;754427;N11351;N-11852;
nt11352;TL;754428;N11352;N-11853;
nt11353;TL;754429;N11353;N-11854;
nt11354;TL;754430;N11354;N-11855;
nt11355;TL;754431;N11355;N-11856;
nt11356;TL;754432;N11356;N-11857;
nt11357;TL;754433;N11357;N-11858;
nt11358;TL;754434;N11358;N-11859;
nt11359;TL;754435;N11359;N-11860;
nt11360;TL;754436;N11360;N-11861;
nt11361;TL;754437;N11361;N-11862;
nt11362;TL;754438;N11362;N-11863;
nt11363;TL;754439;N11363;N-11864;
nt11364;TL;754440;N11364;N-11865;
nt11365;TL;754441;N11365;N-11866;
nt11366;TL;754442;N11366;N-11867;
nt11367;TL;754443;N11367;N-11868;
nt11368;TL;754444;N11368;N-11869;
nt11369;TL;754445;N11369;N-11870;
nt11370;TL;754446;N11370;N-11871;
nt11371;TL;754447;N11371;N-11872;
nt11372;TL;754448;N11372;N-11873;
nt11373;TL;754449;N11373;N-11874;
nt11374;TL;754450;N11374;N-11875;
nt11375;TL;754451;N11375;N-11876;
nt11376;TL;754452;N11376;N-11877;
nt11377;TL;754453;N11377;N-11878;
nt11378;TL;754454;N11378;N-11879;
nt11379;TL;754455;N11379;N-11880;
nt11380;TL;754456;N11380;N-11881;
nt11381;TL;754457;N11381;N-11882;
nt11382;TL;754458;N11382;N-11883;
nt11383;TL;754459;N11383;N-11884;
nt11384;TL;754460;N11384;N-11885;
nt11385;TL;754461;N11385;N-11886;
nt11386;TL;754462;N11386;N-11887;
nt11387;TL;754463;N11387;N-11888;
nt11388;TL;754464;N11388;N-11889;
nt11389;TL;754465;N11389;N-11890;
nt11390;TL;754466;N11390;N-11891;
nt11391;TL;754467;N11391;N-11892;
nt11392;TL;754468;N11392;N-11893;
nt11393;TL;754469;N11393;N-11894;
nt11394;TL;754470;N11394;N-11895;
nt11395;TL;754471;N11395;N-11896;
nt11396;TL;754472;N11396;N-11897;
nt11397;TL;754473;N11397;N-11898;
nt11398;TL;754474;N11398;N-11899;
nt11399;TL;754475;N11399;N-11900;
nt11400;TL;754476;N11400;N-11901;
nt11401;TL;754477;N11401;N-11902;
nt11402;TL;754478;N11402;N-11903;
nt11403;TL;754479;N11403;N-11904;
nt11404;TL;754480;N11404;N-11905;
nt11405;TL;754481;N11405;N-11906;
nt11406;TL;754482;N11406;N-11907;
nt11407;TL;754483;N11407;N-11908;
nt11408;TL;754484;N11408;N-11909;
nt11409;TL;754485;N11409;N-11910;
nt11410;TL;754486;N11410;N-11911;
nt11411;TL;754487;N11411;N-11912;
nt11412;TL;754488;N11412;N-11913;
nt11413;TL;754489;N11413;N-11914;
nt11414;TL;754490;N11414;N-11915;
nt11415;TL;754491;N11415;N-11916;
nt11416;TL;754492;N11416;N-11917;
nt11417;TL;754493;N11417;N-11918;
nt11418;TL;754494;N11418;N-11919;
nt11419;TL;754495;N11419;N-11920;
nt11420;TL;754496;N11420;N-11921;
nt11421;TL;754497;N11421;N-11922;
nt11422;TL;754498;N11422;N-11923;
nt11423;TL;754499;N11423;N-11924;
nt11424;TL;754500;N11424;N-11925;
nt11425;TL;754501;N11425;N-11926;
nt11426;TL;754502;N11426;N-11927;
nt11427;TL;754503;N11427;N-11928;
nt11428;TL;754504;N11428;N-11929;
nt11429;TL;754505;N11429;N-11930;
nt11430;TL;754506;N11430;N-11931;
nt11431;TL;754507;N11431;N-11932;
nt11432;TL;754508;N11432;N-11933;
nt11433;TL;754509;N11433;N-11934;
nt11434;TL;754510;N11434;N-11935;
nt11435;TL;754511;N11435;N-11936;
nt11436;TL;754512;N11436;N-11937;
nt11437;TL;754513;N11437;N-11938;
nt11438;TL;754514;N11438;N-11939;
nt11439;TL;754515;N11439;N-11940;
nt11440;TL;754516;N11440;N-11941;
nt11441;TL;754517;N11441;N-11942;
nt11442;TL;754518;N11442;N-11943;
nt11443;TL;754519;N11443;N-11944;
nt11444;TL;754520;N11444;N-11945;
nt11445;TL;754521;N11445;N-11946;
nt11446;TL;754522;N11446;N-11947;
nt11447;TL;754523;N11447;N-11948;
nt11448;TL;754524;N11448;N-11949;
nt11449;TL;754525;N11449;N-11950;
nt11450;TL;754526;N11450;N-11951;
nt11451;TL;754527;N11451;N-11952;
nt11452;TL;754528;N11452;N-11953;
nt11453;TL;754529;N11453;N-11954;
nt11454;TL;754530;N11454;N-11955;
nt11455;TL;754531;N11455;N-11956;
nt11456;TL;754532;N11456;N-11957;
nt11457;TL;754533;N11457;N-11958;
nt11458;TL;754534;N11458;N-11959;
nt11459;TL;754535;N11459;N-11960;
nt11460;TL;754536;N11460;N-11961;
